dataset,name,n,method,selection_objective,selected_k,T,CNOT,depth,gates,peak_ancilla,score,line_score,correct,candidate_ks,abc_binary,abc_lut_max_fanin,abc_lut_nodes,abc_script,anf_terms,error,explicit_ancilla,index,n_qubits,preset_name,skipped,source_manifest,time_s
traditional,truth_n4_38,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,64,111,113,49,3,76.62499999999999,145.625,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,8,,1,55,6,truth_n4_38,,benchmark_exports/traditional_resource_external_seed42,0.6357920169830322
traditional,truth_n4_39,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,72,129,131,59,3,85.715,85.715,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,11,,1,56,6,truth_n4_39,,benchmark_exports/traditional_resource_external_seed42,0.672976016998291
traditional,truth_n4_39,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,72,129,131,59,3,85.715,85.715,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,11,,1,56,6,truth_n4_39,,benchmark_exports/traditional_resource_external_seed42,0.672976016998291
traditional,truth_n4_39,4,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,72,129,131,59,3,85.715,109.715,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,11,,1,56,6,truth_n4_39,,benchmark_exports/traditional_resource_external_seed42,0.672976016998291
traditional,truth_n4_39,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,72,129,131,59,3,85.715,154.715,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,11,,1,56,6,truth_n4_39,,benchmark_exports/traditional_resource_external_seed42,0.672976016998291
traditional,truth_n4_4,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,88,149,149,61,2,100.80499999999999,100.80499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,8,,1,21,6,truth_n4_4,,benchmark_exports/traditional_resource_external_seed42,0.051451921463012695
traditional,truth_n4_4,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,88,149,149,61,2,100.80499999999999,100.80499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,8,,1,21,6,truth_n4_4,,benchmark_exports/traditional_resource_external_seed42,0.051451921463012695
traditional,truth_n4_4,4,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,88,149,149,61,2,100.80499999999999,116.80499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,8,,1,21,6,truth_n4_4,,benchmark_exports/traditional_resource_external_seed42,0.051451921463012695
traditional,truth_n4_4,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,88,149,149,61,2,100.80499999999999,146.805,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,8,,1,21,6,truth_n4_4,,benchmark_exports/traditional_resource_external_seed42,0.051451921463012695
traditional,truth_n4_40,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,72,123,123,51,2,83.275,83.275,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,7,,1,57,6,truth_n4_40,,benchmark_exports/traditional_resource_external_seed42,1.1127631664276123
traditional,truth_n4_40,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,72,123,123,51,2,83.275,83.275,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,7,,1,57,6,truth_n4_40,,benchmark_exports/traditional_resource_external_seed42,1.1127631664276123
traditional,truth_n4_40,4,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,72,123,123,51,2,83.275,99.275,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,7,,1,57,6,truth_n4_40,,benchmark_exports/traditional_resource_external_seed42,1.1127631664276123
traditional,truth_n4_40,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,72,123,123,51,2,83.275,129.275,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,7,,1,57,6,truth_n4_40,,benchmark_exports/traditional_resource_external_seed42,1.1127631664276123
traditional,truth_n4_41,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,64,107,109,45,3,76.36500000000001,76.36500000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,6,,1,58,6,truth_n4_41,,benchmark_exports/traditional_resource_external_seed42,0.8695149421691895
traditional,truth_n4_41,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,64,107,109,45,3,76.36500000000001,76.36500000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,6,,1,58,6,truth_n4_41,,benchmark_exports/traditional_resource_external_seed42,0.8695149421691895
traditional,truth_n4_41,4,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,64,107,109,45,3,76.36500000000001,100.36500000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,6,,1,58,6,truth_n4_41,,benchmark_exports/traditional_resource_external_seed42,0.8695149421691895
traditional,truth_n4_41,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,64,107,109,45,3,76.36500000000001,145.365,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,6,,1,58,6,truth_n4_41,,benchmark_exports/traditional_resource_external_seed42,0.8695149421691895
traditional,truth_n4_42,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,96,165,167,71,3,111.81499999999998,111.81499999999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,11,,1,59,6,truth_n4_42,,benchmark_exports/traditional_resource_external_seed42,1.8491020202636719
traditional,truth_n4_42,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,96,165,167,71,3,111.81499999999998,111.81499999999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,11,,1,59,6,truth_n4_42,,benchmark_exports/traditional_resource_external_seed42,1.8491020202636719
traditional,truth_n4_42,4,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,48,93,95,47,4,61.614999999999995,93.615,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,3,strash; if -K 3,11,,3,59,8,truth_n4_42,,benchmark_exports/traditional_resource_external_seed42,1.0784151554107666
traditional,truth_n4_42,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,48,93,95,47,4,61.614999999999995,153.615,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,3,strash; if -K 3,11,,3,59,8,truth_n4_42,,benchmark_exports/traditional_resource_external_seed42,1.0784151554107666
traditional,truth_n4_43,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,56,97,97,41,2,65.745,65.745,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,6,,1,60,6,truth_n4_43,,benchmark_exports/traditional_resource_external_seed42,1.6406619548797607
traditional,truth_n4_43,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,56,97,97,41,2,65.745,65.745,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,6,,1,60,6,truth_n4_43,,benchmark_exports/traditional_resource_external_seed42,1.6406619548797607
traditional,truth_n4_43,4,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,56,97,97,41,2,65.745,81.745,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,6,,1,60,6,truth_n4_43,,benchmark_exports/traditional_resource_external_seed42,1.6406619548797607
traditional,truth_n4_43,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,56,97,97,41,2,65.745,111.745,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,6,,1,60,6,truth_n4_43,,benchmark_exports/traditional_resource_external_seed42,1.6406619548797607
traditional,truth_n4_44,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,88,153,153,65,2,101.06500000000001,101.06500000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,61,6,truth_n4_44,,benchmark_exports/traditional_resource_external_seed42,1.600748062133789
traditional,truth_n4_44,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,88,153,153,65,2,101.06500000000001,101.06500000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,61,6,truth_n4_44,,benchmark_exports/traditional_resource_external_seed42,1.600748062133789
traditional,truth_n4_44,4,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,88,153,153,65,2,101.06500000000001,117.06500000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,61,6,truth_n4_44,,benchmark_exports/traditional_resource_external_seed42,1.600748062133789
traditional,truth_n4_44,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,88,153,153,65,2,101.06500000000001,147.065,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,61,6,truth_n4_44,,benchmark_exports/traditional_resource_external_seed42,1.600748062133789
traditional,truth_n4_45,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,40,73,73,33,2,48.345,48.345,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,6,,1,62,6,truth_n4_45,,benchmark_exports/traditional_resource_external_seed42,0.6706609725952148
traditional,truth_n4_45,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,40,73,73,33,2,48.345,48.345,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,6,,1,62,6,truth_n4_45,,benchmark_exports/traditional_resource_external_seed42,0.6706609725952148
traditional,truth_n4_45,4,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,40,73,73,33,2,48.345,64.345,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,6,,1,62,6,truth_n4_45,,benchmark_exports/traditional_resource_external_seed42,0.6706609725952148
traditional,truth_n4_45,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,40,73,73,33,2,48.345,94.345,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,6,,1,62,6,truth_n4_45,,benchmark_exports/traditional_resource_external_seed42,0.6706609725952148
traditional,truth_n4_46,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,88,151,153,65,3,102.98500000000001,102.98500000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,63,6,truth_n4_46,,benchmark_exports/traditional_resource_external_seed42,0.8405342102050781
traditional,truth_n4_46,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,88,151,153,65,3,102.98500000000001,102.98500000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,63,6,truth_n4_46,,benchmark_exports/traditional_resource_external_seed42,0.8405342102050781
traditional,truth_n4_46,4,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,88,151,153,65,3,102.98500000000001,126.98500000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,63,6,truth_n4_46,,benchmark_exports/traditional_resource_external_seed42,0.8405342102050781
traditional,truth_n4_46,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,88,151,153,65,3,102.98500000000001,171.985,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,63,6,truth_n4_46,,benchmark_exports/traditional_resource_external_seed42,0.8405342102050781
traditional,truth_n4_47,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,72,129,129,57,3,85.66499999999999,85.66499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,64,6,truth_n4_47,,benchmark_exports/traditional_resource_external_seed42,0.6905629634857178
traditional,truth_n4_47,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,72,129,129,57,3,85.66499999999999,85.66499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,64,6,truth_n4_47,,benchmark_exports/traditional_resource_external_seed42,0.6905629634857178
traditional,truth_n4_47,4,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,72,129,129,57,3,85.66499999999999,109.66499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,64,6,truth_n4_47,,benchmark_exports/traditional_resource_external_seed42,0.6905629634857178
traditional,truth_n4_47,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,72,129,129,57,3,85.66499999999999,154.665,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,64,6,truth_n4_47,,benchmark_exports/traditional_resource_external_seed42,0.6905629634857178
traditional,truth_n4_48,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,128,217,219,91,3,146.875,146.875,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,13,,1,65,6,truth_n4_48,,benchmark_exports/traditional_resource_external_seed42,0.36972784996032715
traditional,truth_n4_48,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,128,217,219,91,3,146.875,146.875,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,13,,1,65,6,truth_n4_48,,benchmark_exports/traditional_resource_external_seed42,0.36972784996032715
traditional,truth_n4_48,4,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,40,83,91,51,5,55.195,95.195,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,4,strash; if -K 3,13,,4,65,9,truth_n4_48,,benchmark_exports/traditional_resource_external_seed42,0.4263899326324463
traditional,truth_n4_48,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,40,83,91,51,5,55.195,170.195,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,4,strash; if -K 3,13,,4,65,9,truth_n4_48,,benchmark_exports/traditional_resource_external_seed42,0.4263899326324463
traditional,truth_n4_49,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,48,87,87,39,2,57.175,57.175,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,7,,1,66,6,truth_n4_49,,benchmark_exports/traditional_resource_external_seed42,0.3087799549102783
traditional,truth_n4_49,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,48,87,87,39,2,57.175,57.175,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,7,,1,66,6,truth_n4_49,,benchmark_exports/traditional_resource_external_seed42,0.3087799549102783
traditional,truth_n4_49,4,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,48,87,87,39,2,57.175,73.175,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,7,,1,66,6,truth_n4_49,,benchmark_exports/traditional_resource_external_seed42,0.3087799549102783
traditional,truth_n4_49,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,48,87,87,39,2,57.175,103.175,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,7,,1,66,6,truth_n4_49,,benchmark_exports/traditional_resource_external_seed42,0.3087799549102783
traditional,truth_n4_5,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,48,87,89,41,3,59.224999999999994,59.224999999999994,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,8,,1,22,6,truth_n4_5,,benchmark_exports/traditional_resource_external_seed42,0.0530087947845459
traditional,truth_n4_5,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,48,87,89,41,3,59.224999999999994,59.224999999999994,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,8,,1,22,6,truth_n4_5,,benchmark_exports/traditional_resource_external_seed42,0.0530087947845459
traditional,truth_n4_5,4,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,48,87,89,41,3,59.224999999999994,83.225,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,8,,1,22,6,truth_n4_5,,benchmark_exports/traditional_resource_external_seed42,0.0530087947845459
traditional,truth_n4_5,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,48,87,89,41,3,59.224999999999994,128.225,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,8,,1,22,6,truth_n4_5,,benchmark_exports/traditional_resource_external_seed42,0.0530087947845459
traditional,truth_n4_50,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,64,115,117,53,2,74.88499999999999,74.88499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,67,6,truth_n4_50,,benchmark_exports/traditional_resource_external_seed42,0.4497377872467041
traditional,truth_n4_50,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,64,115,117,53,2,74.88499999999999,74.88499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,67,6,truth_n4_50,,benchmark_exports/traditional_resource_external_seed42,0.4497377872467041
traditional,truth_n4_50,4,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,64,115,117,53,2,74.88499999999999,90.88499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,67,6,truth_n4_50,,benchmark_exports/traditional_resource_external_seed42,0.4497377872467041
traditional,truth_n4_50,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,64,115,117,53,2,74.88499999999999,120.88499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,67,6,truth_n4_50,,benchmark_exports/traditional_resource_external_seed42,0.4497377872467041
traditional,truth_n4_51,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,40,69,69,29,2,48.084999999999994,48.084999999999994,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,4,,1,68,6,truth_n4_51,,benchmark_exports/traditional_resource_external_seed42,0.4205911159515381
traditional,truth_n4_51,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,40,69,69,29,2,48.084999999999994,48.084999999999994,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,4,,1,68,6,truth_n4_51,,benchmark_exports/traditional_resource_external_seed42,0.4205911159515381
traditional,truth_n4_51,4,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,40,69,69,29,2,48.084999999999994,64.085,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,4,,1,68,6,truth_n4_51,,benchmark_exports/traditional_resource_external_seed42,0.4205911159515381
traditional,truth_n4_51,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,40,69,69,29,2,48.084999999999994,94.085,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,4,,1,68,6,truth_n4_51,,benchmark_exports/traditional_resource_external_seed42,0.4205911159515381
traditional,truth_n4_52,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,56,105,105,49,2,66.26500000000001,66.26500000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,69,6,truth_n4_52,,benchmark_exports/traditional_resource_external_seed42,0.3453350067138672
traditional,truth_n4_52,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,56,105,105,49,2,66.26500000000001,66.26500000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,69,6,truth_n4_52,,benchmark_exports/traditional_resource_external_seed42,0.3453350067138672
traditional,truth_n4_52,4,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,56,105,105,49,2,66.26500000000001,82.26500000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,69,6,truth_n4_52,,benchmark_exports/traditional_resource_external_seed42,0.3453350067138672
traditional,truth_n4_52,4,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,56,105,105,49,2,66.26500000000001,112.26500000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,69,6,truth_n4_52,,benchmark_exports/traditional_resource_external_seed42,0.3453350067138672
traditional,truth_n4_53,4,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,96,165,165,69,3,111.76499999999999,111.76499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,70,6,truth_n4_53,,benchmark_exports/traditional_resource_external_seed42,0.23924612998962402
traditional,truth_n4_53,4,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,96,165,165,69,3,111.76499999999999,111.76499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1,strash; if -K 4,10,,1,70,6,truth_n4_53,,benchmark_exports/traditional_resource_external_seed42,0.23924612998962402
